█,▒,▒,█,▒,█,█,█, ,█,█,█,█,█,█,█,█,▒,▒,█,▒,█,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,r,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,▒,▒,▒, ,R,X,█,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,█,X,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█, ,r,▒, ,▒,▒,▒,r,█,▒,█,█,█,█,█,█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,█,█,█,█,▒, ,█,▒,█,R,R,X,█,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█, ,▒,▒,█,█,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,R,R,R,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█,█,▒,█,█,█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒, ,R,X,R,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,D,▒,▒, ,▒,▒,▒,▒,▒,▒,▒,X,▒,▒,▒,▒,▒,▒,▒,▒, ,▒,▒,D,▒,▒,▒,▒,▒,▒,▒,▒,R,R,R,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█,█,▒,█,█,█,▒,▒,r,▒,▒,▒,▒,▒,▒,▒,r,▒,▒,▒,▒,▒,▒,r,r,r,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█, ,▒,▒,█,█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,r,▒,▒,▒,▒,▒,▒,r,?,█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,█,█,█,█,r, ,█,▒,█,R,R,X,█,█,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,r,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,▒,▒,▒,▒,▒, ,▒, ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,█,█,█,█,█,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒, ,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,r,▒,r,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,r,?,r,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,█,█,█,█,█,█,█,█,▒,█,█,█,█,█,▒,▒,█,▒,█,█,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,█,X,▒,▒,r,T,▒,█,▒,▒,▒,▒,▒,r,▒,r,▒,▒,▒,▒,▒,r, ,▒,▒,▒,█
█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒, ,▒,▒,▒,▒,M,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒, ,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,r,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,█,█,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█, ,█,▒,▒,▒,▒,▒,▒,█,▒,▒,█,▒,▒,▒,▒,▒,▒,█,▒,█,█,█,█,▒,▒,▒,▒,█,r, ,█,▒,▒,▒,▒,▒,▒,▒,█,█,█,█,█, ,R,R,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒, ,█
█,R,R,█,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,M,▒,▒,▒, ,R,X,█,█,█,█,█,█,█,ᴗ,R,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,r,█
█,r,r,X,█,▒,▒,█,?,▒,▒,▒,▒,▒,█,K,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,R,R,█,█,█,█,█,█,█,█,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,r,█
█,▒,▒,▒,▒,▒,█,r,r, ,▒,▒,▒,▒,▒,█,▒,▒,▒,█,▒,▒,█,█,█,█,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,R,█,█,█,█,█,█,█,█,█,█,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,M,█,r,█
█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█, ,r,r,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,▒,▒,▒,▒,▒,█,█,█,█,█,r,█
█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,ᴗ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,▒,▒,▒,▒,▒,▒, ,R,R,X,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
