█,♠,,A,,,,,,,█,,,█,█,█,█,█,,,,,♠,█,X,,,█,,,,,,,R,█,█,█,█,█,█,█,█,█,█,A,█,█,█,█,█,A,█,█,█,█,█,A,█,█,█,█
█,r,r,█,█,█,█,,█,X,█,,,,,,,L/,,,r,,,█,█,█,█,█,,I,,█,X,█,,█,,,,,,,,,,,,,,,,,█,█,,,,,,,,█
█,█,█,█,█,█,█,,,,,,█,█,█,█,█,█,█,,,,,l/,,,,,,,,,,,,█,,,,,,,,,,,,,,,,♠,█,█,,,,,,,,█
█,X,,,,,█,█,,r,,,█,,,,,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,A,█,C,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,,█,,█,,,█
█,█,,█,,,,█,,,,,█,,,█,█,,D,,,,,,,,,L/,,l/,,,,,,,,█,,L/,,,,,,,,,,,L,,S,,,,,ᴗ,,,,█
█,█,,█,,,,█,█,,,█,█,,T,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,█,,,,,,X,,,,,█,,█,,,,█,,█,,,█
█,,,█,█,█,,L/,,█,█,█,█,,,,,,█,,,,,,R,R,,,,,,,,█,X,,,,,█,,,,,,,,,,,█,,█,█,█,,,,,,,█
█,,,,,█,█,█,,,█,█,█,,█,█,█,,█,,█,█,█,█,█,█,█,█,█,█,,█,,█,,,,,,█,r,r,r,,,T,█,,,,█,,,,█,,,,,,,█
█,█,,█,,,,█,,,,█,█,,,R,R,,█,,M,█,,,,,,,,█,,,,█,,,,,,█,█,█,█,█,█,█,█,█,█,█,█,,█,,█,█,,,,,,█
█,█,,█,█,█,,█,█,█,,,l/,,,█,█,█,█,,,█,,█,█,█,█,█,,█,,█,,█,r,r,r,,,█,,,,,,,,,,,,,,,,█,▌,3,▐,█,█,█
█,,,,,█,,L/,,█,█,█,█,,,r,,,█,,,█,,,r,r,,█,,█,,,,█,,,,,,█,,,,,█,█,█,█,█,█,█,█,█,█,,,█,█,█,█,█,█
█,,,,,█,█,█,,,,█,█,,█,█,█,,█,,,█,,█,█,█,,█,,█,█,█,,█,,M,,,,█,,█,█,,,A,,r,,,R,,,l/,,,,,█,█,█,█
█,█,,█,,,,█,,,,█,█,,,,,,█,,,█,,█,R,K,,C,,,,,,█,,,,,█,█,,,,,█,█,█,█,█,█,█,█,,█,█,█,█,,,,,█
█,█,,█,█,█,,█,█,█,,,l/,,,█,█,█,█,,,█,,█,█,█,,█,,█,,,█,█,,,,,,█,,█,█,,█,,L/,,,L/,,█,,,C,ᴗ,█,█,X,█,,█
█,,,,,█,,,█,█,,,█,,,,,,█,,,█,,,,,,█,,█,,,,█,,,,,,█,,,,,,,█,,,█,,█,█,█,█,█,█,,,█,,█
█,,,,,█,█,,,█,,,█,,█,█,█,,█,,,█,,█,█,█,█,█,,█,,█,,█,█,█,█,█,,█,█,█,█,█,█,█,█,,r,█,,,r,,,,,,,█,,█
█,█,,█,,,,R,R,,,█,█,,,,,,█,,,█,,,,,,,,█,,,,█,,L/,l/,L/,,█,,,,,,,L/,,,█,,█,█,█,█,█,,,,█,,█
█,█,,█,█,█,,█,█,█,,,l/,,,█,█,█,█,,,█,█,█,█,█,█,█,█,█,,█,,█,,█,█,█,█,█,,█,█,,█,,█,,,L/,,,,,,█,█,,█,,,█
O,D,,,,,,r,r,,,,█,,,,,ᴗ,█,,,,,,r,r,,,,,,,,█,,,,,,,,,,,,,█,,,█,,▌,4,▐,,,,,l/,,█,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warp doors:,,,,,1,><,4,,2,><,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
