█,,,,,R,R,R,,,,,,,█,,,█,,,,█,,,█,,█,,,,,,,,,l,,,█,,█,,,,,,█,,█,,█,█,█,█,█,█,█,█,l/,█,,█
█,,M,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,,█,,,,,,,,,█,█,,█,,█,,,,,,█,,█,,█,,,,,,,,,█,,█
█,,█,r,r,r,,,,,,,█,,,,,,,,,,,,,,█,,,,,,,,,,█,,█,r,█,,,,,,█,r,█,,█,,r,r,r,,,,,█,,█
█,,█,R,R,R,,,,,,,█,,█,█,█,█,█,█,█,█,█,█,█,,█,,,,,,,,,,█,,█,r,█,,,,,,█,r,█,,█,,R,R,R,,,,,█,,█
█,,█,,,,,,,,,,█,,█,r,r,r,R,R,R,,,,█,,M,█,█,█,█,█,█,█,█,█,█,,█,r,█,,,,,,█,r,█,,█,,,,,,,,,█,,█
█,,█,,,,,,,,,,█,,█,,,,,,,,,,█,,,l/,,,L/,,,l/,,l,,,█,,█,,,,,,█,,█,,█,,,,,,,,,█,,█
█,,,,,,,K,,,,,,,█,,,,,,,,,,█,,█,█,█,█,█,█,█,█,█,█,█,,█,,█,,▌,6,▐,,█,,█,,█,,,,,,,,,█,,█
█,,█,,,,,,,,,,█,,█,,,ᴗ,,,,,,,█,,█,,,,,,,,,,█,,█,█,█,█,█,█,█,█,█,█,M,,█,,,,,,,,,█,,█
█,,█,,,,,,,,,,█,,█,,,,,,,,█,█,█,,█,,█,█,█,█,█,█,I,,█,,,,,,,,,,,,,,█,,,,,,,,,█,,█
█,,█,,,,,,,,,,█,,█,,,,,,,,M,,D,,█,,█,,R,R,R,R,█,,█,,█,█,█,█,█,█,█,█,█,█,█,,█,X,,,,,,,,█,,█
█,,█,,,,,,,,,,█,,█,,,,,,,,█,█,█,,█,,█,,,,,,█,,█,,█,,X,,▌,7,▐,,,,█,,ᴗ,█,S,█,█,█,█,█,█,█,,█
█,,█,█,█,█,█,█,█,█,█,█,█,,█,,,,,,,,,,█,,L/,,l/,,,X,,,L/,,l/,,█,,█,,,,,,,,█,,,,,,,,,,,,,█
█,,,,,,,,,,,,,,█,,,,,,,,,X,█,,█,,█,,,,,,█,,█,,█,R,█,,,,,,,,█,(),█,█,█,█,█,█,█,█,█,█,D,█
█,(),█,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,,█,,█,,,,,,█,,█,,█,R,█,,,r,r,,,,█,,█,?,R,R,R,R,,,♠,█,,█
█,,█,,,R,R,R,,,,,█,,,,,,,,,,,,,,█,,█,█,█,S,█,█,█,,█,,█,R,█,,,,,,,,A,,█,,,,,,,,,█,,█
█,,█,,,,,,,,,,█,M,█,█,█,█,█,█,█,█,█,█,█,,█,,,,,,,,,,█,,█,,█,,,,,,,,█,,█,,,,,,,,,█,,█
█,,A,,█,,█,,█,,█,K,█,,█,,,,,,r,,,,█,,█,█,█,█,█,S,█,█,█,█,█,,█,,█,,,,,,,,█,,█,,,▌,8,▐,█,,,█,X,█
█,,█,,,,,,,,,,█,,l/,,█,,█,,█,,█,X,█,,,,,,,,,,,,,,█,?,█,,,,,,,,█,X,█,,,█,█,█,█,T,,█,,O
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warp doors:,,,,,1,><,2,,3,><,6,,4,><,8,,5,><,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
