█,T,,█,,,,,,,,,,,,,,,,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,,,,,,,,,█,█,█,█,█,█,█,█,█,█,,,█
█,█,D,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
█,,,,,,,,l/,,█,R,,,,█,█,,,,,,,L/,,,█,,,,R,R,,█,,,,,█,█,█,,L/,,,,,M,,,,,,,,,,,,,X,█
█,,█,,█,█,█,█,█,,█,,█,,,,█,,,█,█,█,,█,█,,█,?,█,,,,,█,,,,,,,,,█,█,,,,,,█,,,,█,,█,█,█,█,█,█,█
█,,█,█,█,█,,█,,,█,,,,,,█,█,,█,X,█,,█,█,,█,█,█,█,,,,l/,,█,█,,█,█,,,█,█,,,,,,█,,ᴗ,,█,,█,,l/,,,█,█
█,,,█,r,,,█,,█,,,█,█,█,,,█,,█,,█,,l/,L/,,,D,,█,█,,,█,,█,█,,█,█,,,█,█,█,█,█,█,,█,,█,,█,,,,█,█,,,█
█,█,,,█,,,█,,,,█,R,,█,█,,,,█,,█,,█,█,A,█,█,,,█,█,█,█,,,,,,,,,█,r,r,,?,█,,█,,█,,█,,,,,█,R,,█
█,█,█,,█,A,█,█,█,,█,,,,,A,,,r,█,,█,,█,,,█,█,,,,,█,█,,,█,█,,█,█,,█,,,,,█,,█,,█,,█,,,█,,█,,,█
█,,,,,,,,L/,,█,,█,█,█,█,,█,,█,,█,,█,,,r,█,,R,,,█,█,,,█,█,,█,█,,█,█,█,A,█,█,,,,█,,,,,█,,█,,,█
█,,█,█,█,,,,█,,L/,,█,,,,,█,,█,,,,,█,█,█,█,█,█,,,,L/,,,,,,,,,,L/,,,,,,,,█,,,,,█,,█,X,,█
█,,█,X,█,,█,,█,,█,,█,,█,,,,,█,,█,█,,,,,█,█,█,█,,█,█,,,,█,█,,,,█,█,█,,█,█,,,,,,,,,█,,█,█,█,█
█,,,,█,K,█,,l/,,█,?,█,ᴗ,█,█,█,,,,,,,,,█,█,█,█,█,█,,,L,,,,r,r,,,,,,█,,,,,,,,r,R,R,,█,,,,,O
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
