█,█,█,█,█,D,█,r,r,,T,█,,,M,,,█,X,,,,█,,█,█,█,█,█,█,,X,,,,█,,,,,█,,R,R,R,,,,,,,,,█,,,,,█,R,K,█
█,,,█,█,,█,█,█,█,█,█,,,,,,S,,,,,S,,R,R,R,,,,,,,,,█,,,,,█,,,,,,█,█,█,█,A,█,S,█,,,,,█,,K,█
█,,,,A,,,,,R,R,R,,,,,,█,r,r,,,█,,,,,,█,█,█,D,█,█,,█,X,,,,█,,,,,,█,r,r,,,█,,█,█,A,█,█,█,,K,█
█,,,,█,,,,,,█,█,█,█,A,█,S,█,,,,,█,,,M,,,█,R,R,,,█,,█,█,█,█,█,█,,,,,,█,,,,,█,,,,,,D,,,K,█
█,r,r,,█,,,M,,,█,r,r,r,,█,,█,█,█,█,█,█,,,,,,█,,,,,█,,,,,,L/,l/,,,,,,█,,,,,█,,,,,,█,█,█,A,█
█,█,█,█,█,,,,,,█,,,,,█,,,,,,L/,l/,,,,,,█,,,,,█,,,,,,█,█,█,S,█,█,S,█,,,,,█,,,M,,,█,,,,█
█,,R,R,R,,,,,,█,,,,,█,R,R,R,,,█,█,█,D,█,█,S,█,X,,,,█,,,,,,█,?,,,,█,,█,A,█,█,█,█,,,,,,█,,,,█
█,,,█,█,█,█,█,█,S,█,,,,,█,,,,,,█,,,,█,█,,█,█,█,█,█,ᴗ,,,,,,█,r,r,,,█,,,,,,,,,,,,,█,,,,█
█,,,█,R,R,,,█,,█,A,█,█,█,█,,,,,,█,R,R,,,█,,R,R,R,,,,,,,,,█,,,,,█,R,R,,,,█,█,█,█,█,█,S,█,r,r,r,█
█,,,█,,,,,█,,,,,,,,,,,,,█,,,,,█,,,,,,█,█,█,█,█,█,S,█,,,,,█,,,,,,█,X,r,r,,█,,█,█,█,█,█
█,,,█,,,,,A,,,,,,█,█,█,D,█,█,S,█,,X,,,█,,,M,,,A,r,r,,,█,,█,█,S,█,█,█,,,,,,S,,,,,S,,,,,,█
█,█,S,█,,,,ᴗ,█,,,M,,,█,,,,,█,,█,█,█,█,█,█,,,,,,█,,,,,█,,,,,,L/,l/,,,,,,█,,,,,█,,,,,,█
█,█,,█,█,█,█,█,█,,,,,,█,R,R,,,█,,,,,,L/,l/,,,,,,█,,,,,█,,,,,,█,█,█,█,█,█,S,█,,,,,█,,,,,,█
█,█,R,R,,,,L/,l/,,,,,,█,,,,,█,R,R,R,,,█,█,█,█,█,█,S,█,,,,,A,,,M,,,█,r,r,,T,█,,█,█,█,█,█,█,,,,,,█
█,█,,,,,,█,█,█,█,█,█,S,█,X,,,,█,,,,,,█,r,r,,X,█,,█,█,█,█,█,█,,,,,,S,,,,,█,R,R,,,,,,,,,,,█
█,█,,,,,,█,r,r,,,█,,█,█,█,█,█,█,,,,,,S,,,,,S,,,,,,,S,,,,,,█,,,,,S,,,,,,█,█,A,A,A,A,█,█
█,█,,,,,,█,,,,,█,,,,,,,,,,,,,█,,,,,█,,,,,,█,█,█,█,█,█,,█,,,,,█,,,,,,█,r,r,r,,,?,█
█,█,,,,,,A,,,,K,█,,,,,M,█,█,█,█,█,█,ᴗ,█,,,,,█,T,,,,,A,r,r,,?,█,ᴗ,█,,,,,█,,,,,,█,?,r,r,?,,,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
