█,,,,,,█,,,,,,█,,,,,,M,,,,,,█,,,,,█,r,R,█,,,,,█,,,,,R,R,,,,,,█,,█,█,█,,,,,,,,█
█,█,█,,█,█,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,█,█,,,█,█,█,█,█,█,█,S,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█
█,R,R,,,,█,,,,r,█,█,,,,,,█,R,r,,,,█,,,,X,█,,,█,X,,,,█,█,,,,r,R,,,,,,█,r,R,R,R,█,A,,R,,,R,█
█,X,,,,,█,█,█,R,R,R,A,,,,,,D,,,,,,L/,,,,,█,,,█,R,R,,,,█,,,,,█,,,,,,█,,,,A,,,█,,,,,█
█,█,█,█,█,█,█,█,█,A,█,█,█,X,,,,█,█,,,,,,█,█,█,█,█,█,,,█,█,█,█,█,,,,,,,█,,,,,,█,?,█,█,█,█,,█,█,█,█,█,█
█,r,r,,,,█,,,,,,█,█,█,█,█,█,█,█,█,█,█,█,█,,,,,█,,,█,,,,,,█,█,█,█,█,█,█,█,█,█,,█,█,█,,,,,,,,,,█
█,,,,,,█,,,,,,█,█,█,█,█,█,█,,,,,M,█,,,,,,,,█,,X,,,█,M,,,,,█,,,,,,█,,,,,,█,,,,,,█
█,T,,,,,█,,,,,,█,█,█,█,█,█,█,ᴗ,,,R,,,,,I,,█,,,█,R,R,,,█,,,,,,█,ᴗ,,,,,,,,,,,█,,,,,,█
█,█,█,,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,,█,█,█,█,█,█,█,█,█,█,,,█,█,█,█,█,█,█,█,,█,█,█,█,█,M,,█,█
█,,,,,,█,,,,,,█,,,R,,,█,X,,,,,█,,,R,,█,,,█,,,,,█,R,R,R,,,,,,,,,█,,,,,,█,R,R,,,,█
█,,,,,,,,,,,,,,█,,█,,,,█,█,█,,,,█,█,,█,,,█,♠,,,,,,,,,,█,,,,,,█,,,,,,█,,,,,,█
█,,,,,,█,,,,,M,█,,,,,,█,,,,,,█,,,,,█,,,█,,,,,█,,,,,,█,,,,,,█,,,,█,█,█,,,,,,█
█,C,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,,█,█,,,█,█,█,█,,█,█,█,,█,█,█,█,█,█,█,,█,█,█,█,█,,,,█,█,█,█,█
█,R,R,R,R,,█,R,,,,,█,,,R,R,,█,,,R,,,█,,,R,,█,,,█,,R,,,█,,,,,,█,,,,,,█,,,,,,█,,,,,,█
█,,,,,,,,,?,,,l/,,█,ᴗ,█,,,,█,K,█,,,,█,█,,S,,,X,,,,,█,,█,█,█,,,,█,█,█,,,,█,█,█,,█,,,X,,,█
█,?,,,,,█,,,,,,█,,,,,,█,,,,,,█,,,,X,█,R,,█,,,,,█,,R,,,,█,,,,,,█,,R,R,,,█,,R,R,,,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
