█,▒,L/,▒,▒,▒,l/,R,,▒,▒,▒,▒,▒,▒,X,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,X,▒,▒,▒,▒,▒,L/,▒,▒,▒,l/,▒,▒,▒,▒,█
█,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,█,█,█,█,█,█,█,█,█,A,A,A,A,█
█,▒,█,?,r,r,R,,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,R,R,R,█,R,R,R,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,?,r,r,R,,▒,▒,▒,▒,█,r,r,r,r,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒, , ,█, , , ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,r,r,r,r,█
█,▒,█,▒,▒,▒,▒,▒,█,█,█,█,█,█,▒,▒,▒,█,M,▒,▒,▒,▒,▒,▒,▒,▒, , , ,█, , , ,▒,▒,▒,▒,▒,▒,▒,▒,▒,M,█,▒,▒,▒,█,█,█,█,█,█,▒,▒,█, , , , ,█
█,▒,D,▒,▒,▒,▒,▒,▒,▒,X,▒,▒,▒,▒,▒,▒,T,█,█,█,█,█,█,█,█,█,█,█,(),I,(),█,█,█,█,█,█,█,█,█,█,█,█,T,▒,▒,▒,▒,▒,▒,X,▒,▒,▒,▒,D,▒,▒,▒,▒,O
█,▒,█,▒,▒,▒,▒,▒,█,█,█,█,█,█,▒,▒,▒,█,M,▒,▒,▒,▒,▒,▒,▒,▒, , , ,█, , , ,▒,▒,▒,▒,▒,▒,▒,▒,▒,M,█,▒,▒,▒,█,█,█,█,█,█,▒,▒,█,█,█,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒, , , ,█, , , ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,?,r,r,R, ,▒,▒,▒,▒,▒,▒,▒,█, ,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,R,R,R,█,R,R,R,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,?,r,r,R, ,▒,▒,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,█,█,█,█,█,█,█,█,█, ,█,█,▒,r,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,█
█,▒,L/,▒,▒,▒,l/,▒,▒,▒,▒,▒,▒,▒,X, ,r,▒,▒,█,K,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,X, ,r,r,r,▒,▒,▒,▒,L/,▒,▒,▒,l/,▒,█
█,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,r,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,█,█,█,█,█,█,█,█,█,█,█,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,M,█, ,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,M,▒,▒,▒,▒,▒,▒,▒,▒, ,r,?,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,R,r,r,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,X,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,ᴗ,█,ᴗ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,X,▒,▒,█,█,█,█,▒,█,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,█,█,█,█,S,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,S,█,█,█,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,█,█,█,█,█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒, ,R,R,r,r,r,R,R, ,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,█,█,█,▒,▒,▒,▒,▒,▒,▒,█,▒,█
█,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█,▒,█
█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,ᴗ,█,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,▒,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
