█,,,,█,█,R,R,,,,█,█,,█,,█,,l/,,,,,█,,,,█,,,█,█,█,,,,,,█,,,,█,,,,█,,,,█,█,,,,█,█,,,,,█
█,,█,█,█,,R,R,,,,,█,,█,,,,█,,,,,,,,,█,,,,,,,,,,,█,,█,,,,█,,█,,,█,█,,,,,,█,█,,,,█
█,,L/,l/,,,,,,,,,(),,█,,█,,█,,,,█,,,,,█,,,,,?,█,█,█,,,█,,,,,,,,█,,█,█,,,,,,,,█,█,,,█
█,█,█,█,█,,,,,,,,█,,█,,█,,█,,█,,,,█,,,█,,,,,,,,,,,█,,,,,,,,█,,█,R,R,R,R,,,,,,█,█,,█
█,█,█,X,█,█,,,,,,█,█,,█,,█,█,█,,,,,,,,,█,A,█,█,█,█,█,█,█,█,A,█,,,,,█,,█,█,,█,,,,,,,,,,,█,,█
█,█,,,,█,█,,,,█,█,█,,,,█,X,█,ᴗ,,█,,,,,,,,,,,,,,,,,,,,█,,,,L/,l/,,█,,,,,,,,,█,,,,█
█,,,,,,█,█,█,█,█,█,█,█,█,█,█,,█,█,█,█,█,█,█,█,█,█,█,█,█,█,D,█,█,█,█,█,█,█,█,█,█,█,█,█,█,?,█,,,,,,,,█,█,,,,█
█,r,r,,,,,,,,A,r,r,T,,█,█,R,█,█,█,█,█,█,█,█,█,█,r,r,,,,,,,,█,?,r,r,r,,,█,█,█,█,█,,,,,,,█,█,,,,,█
█,R,R,,,,,,,,A,R,,,,♠,█,R,█,█,█,█,,,█,█,█,█,,█,█,█,█,█,█,█,,█,,,,,,,█,█,█,█,█,,,,,,█,█,,,,,,█
█,,,,,,,,,,█,█,█,?,,█,█,,█,█,█,,,,,█,█,█,R,R,,,,,,,,█,,,,,,,█,█,█,,█,█,,,,█,█,,,,,,T,█
█,,,,█,█,█,█,█,█,█,,█,█,█,█,█,,█,█,,,,,,█,█,█,,█,,,,,,█,,█,█,█,█,,,,,,█,,,█,█,,,█,,,,,,█,█,█
█,,,,(),L/,L/,l/,,R,,,,l/,L/,L/,(),,█,R,R,R,,,,l/,L/,l,,█,,█,X,█,,█,,l/,L/,L/,l/,,,,,,C,r,r,,█,█,,,,,,,█,█,X,█
█,,,,█,█,█,█,█,█,S,█,█,█,█,█,█,,█,,,,,,,█,█,█,,█,,,,,,█,,█,█,█,█,,,,,,█,R,,,,█,█,,,,,█,█,,,█
█,█,,,,,,,,,,,,,,█,█,,█,M,,,,,,,█,█,,,,,,,,M,,█,█,█,█,,,,,ᴗ,█,,,,,,█,█,K,,█,█,R,R,,█
█,█,█,,,,,,,,,,,,,ᴗ,█,,█,█,█,█,,,,,█,█,,,,,,,,,,█,█,█,█,,,█,█,█,█,,,,,,,█,█,█,█,,,,,█
█,█,█,█,,,,,,,,,,,,█,█,,D,l/,L/,,,,,,█,█,,,,█,█,█,,,,█,█,█,█,,,l/,L/,L/,l,,,T,,,,l/,L/,L/,,,,,,█
█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█,█
